PERMNO,date,Mkt-RF,SMB,HML,RMW,CMA,R_ME,R_IA,R_ROE,R_EG,AggLiq,eq8,LIQ_V,Mkt-RF_l0,Mkt-RF_l1,Mkt-RF_l2,Mkt-RF_l3,Mkt-RF_l4,Mkt-RF_l5,Mkt-RF_l6,SMB_l0,SMB_l1,SMB_l2,SMB_l3,SMB_l4,SMB_l5,SMB_l6,HML_l0,HML_l1,HML_l2,HML_l3,HML_l4,HML_l5,HML_l6,RMW_l0,RMW_l1,RMW_l2,RMW_l3,RMW_l4,RMW_l5,RMW_l6,CMA_l0,CMA_l1,CMA_l2,CMA_l3,CMA_l4,CMA_l5,CMA_l6,R_ME_l0,R_ME_l1,R_ME_l2,R_ME_l3,R_ME_l4,R_ME_l5,R_ME_l6,R_IA_l0,R_IA_l1,R_IA_l2,R_IA_l3,R_IA_l4,R_IA_l5,R_IA_l6,R_ROE_l0,R_ROE_l1,R_ROE_l2,R_ROE_l3,R_ROE_l4,R_ROE_l5,R_ROE_l6,R_EG_l0,R_EG_l1,R_EG_l2,R_EG_l3,R_EG_l4,R_EG_l5,R_EG_l6,AggLiq_l0,AggLiq_l1,AggLiq_l2,AggLiq_l3,AggLiq_l4,AggLiq_l5,AggLiq_l6,eq8_l0,eq8_l1,eq8_l2,eq8_l3,eq8_l4,eq8_l5,eq8_l6,LIQ_V_l0,LIQ_V_l1,LIQ_V_l2,LIQ_V_l3,LIQ_V_l4,LIQ_V_l5,LIQ_V_l6
83799,1/1/2013,0.009563282,0,-0.001016119,0,0,0.008466794,0.004201283,0,0.00773691,0,0,0,0,-0.00623843,0.004687405,0,-0.007070509,0.001290939,0,0,0.00647698,0,0,0,0,-0.001890959,-0.000791063,0.007428051,0.002191852,0.005239697,0.003591763,0,0,0,0,0,0,0,0.005635469,-0.002493358,0,-0.007750742,0.002894228,0,0,0,0,0.00551115,0,0,0.002576008,0,-0.001433408,0,0.001373867,0,0.002538394,0,-0.003129871,0,0,0,0.005497799,-0.003265761,0.001494562,0,0,0,0,0,0.011521327,0,-0.008951164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84373,1/1/2013,0.006790125,0,0,0,0,0.001868292,0,0,0.003967773,0,0,0,0.000415512,0,0,0,-0.001082829,0.000525511,0,0,0,0,0,0,0,0,0,0,0,1.69E-05,0,0,0,0,0.002113332,0,0,0,0,0.001573682,0,0,0,0,0,-0.000313612,0,0.001193355,-0.001248226,0,0,0.001232231,0,0.00224207,0,0,0.000609205,0,0,0,0,0,0,0,0,0.002044709,0,0,0,0,0.00165072,0.000272013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84398,1/1/2013,0.0093874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84767,1/1/2013,0.010300907,0,0.008170574,-0.002689769,0,0.002053427,0,0.000557839,0,0,0,0,2.01E-05,0.004759848,-0.003722874,5.50E-05,0,0.0031829,-0.003138051,0,0,0,0,0.002095475,0,0,0,0,0,0.01004477,0,0.002670251,0,0,0.006567314,0,0.006365984,0.001898491,-0.003033523,0,0,0,0,0,0,-0.000328116,0,1.91E-07,0,0.00162397,0,0,-6.78E-06,0.01012759,0,0,0,0,0,0,-0.000495725,0.001101628,0,0,0,-0.009779123,-0.002777741,0.010824101,0,-0.00659872,0,0.000332527,0.005227178,0,-0.0130576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85058,1/1/2013,0.008038241,0,0.002310465,0,0,0.007110043,0,-0.003739559,0,0,0,0,0.000419598,0.002549237,-0.003389377,0.000360166,0.003198314,0,0.001376851,0,0,0.003692481,0,0,0,0,0.000201355,0,0,-0.001974783,0,0,0,0.00143608,0,0,-0.000894693,0,0,0,0,0,0,0,0,0,0,0,-0.000450652,0.003668155,0,0,0,0,0,0,-0.007094112,0,0,0,-0.000254403,0,0,0,-0.001431319,0,0,0,0,0,0,0,0,-0.002476771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85593,1/1/2013,0.015060036,0.005973312,0.002120393,0,0,0.005906888,0,-0.001670888,0,0,0,0,0,0.000918769,-0.004940827,-0.002620412,0.001252414,0,-0.000285603,0,0,0,-0.001668835,0,0,0,0,-0.006536528,-0.001992023,0.001298215,-0.003912646,0,0,0,0,0,0,0,-0.002686618,0,0,0,0,0,0,0,0,8.00E-05,-0.002053668,0,0,0,0,0.003342214,0,0,-0.000456743,0.010154447,0,0,0,-0.000322226,0,0.000431501,0,0,-0.001671502,0.002905385,0,-0.011492406,0,0,0.007837874,0,-0.001438623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85621,1/1/2013,0.010108271,0,-0.000687566,0,0,0.003423235,0,0,0,0,0,0,6.41E-06,7.19E-05,0.000749573,0.000145054,-1.74E-05,0.00049895,-0.003180769,0,0,0,0,0,0,0,-0.003938368,0.003992873,0.007803474,-0.005371653,0.005885548,-0.006570427,0.000422261,0,0,0,0,0,0,0,0,0,0,0,0.0020353,0,0,0.000438915,0.000585126,-0.000621069,0,0,0,0,0,0,0,-0.004679929,0,-0.002776344,0.000211673,0,0,0,0,0,0.002103959,-0.004912993,0,-0.002541352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85765,1/1/2013,0.008149102,0,0,0,0,0,0,0,0,0,0,0,7.37E-18,0,0,0.000118082,0.000442078,0,4.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.000167336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86021,1/1/2013,0.007793103,0,7.69E-05,0,0,0.00604953,0,-0.000430194,0,0,0,0,8.28E-06,0,-0.000175256,0,0.002366171,0.001372154,0.001000185,0,0,0,0,0,0,0,4.72E-08,0.000124956,-0.002013661,0,0.002919613,0,0.000696693,0,0,0.001050789,0,0,0,-1.28E-05,0,0,0,0,0,0,0,0.000368532,0,0,0,-0.001030339,0,0,0,0.000238443,0,0,0.000180456,0,0,0,0,0,0,0.000197698,0,0,0,0,0,0.004818963,0.004265104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86211,1/1/2013,0.013369142,0,-0.005823405,0,-0.016280191,0.00036368,0,-0.003774192,0.001923847,0,0,0,0.000814016,0.000114078,0,9.49E-06,0,0,0.002536287,0,0.002783177,-0.000724958,0.005323881,0,0,0,-0.00010469,-1.88E-05,0.00432482,0,0,0,-0.001134503,0,-0.003433749,0,0.010473479,-0.003347923,-0.004851559,0,-0.001686675,0,0.004976366,0,0,-0.002814368,0,0.000386002,0,0,0.000445812,0.006928367,0,0,0,0,0,0.001641906,0,0,0,-0.003665827,-0.003194895,0,-0.002959091,0,-0.00285673,0,0.004086053,0,-0.002626356,0,0.003943092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86868,1/1/2013,0.011233549,0,0,-0.005275076,0,0.001295817,-0.005074139,-0.00099291,-0.003770838,0,0,0,3.07E-06,0,-0.000515183,0.001322144,-0.003980263,-0.004871939,-0.001954484,0,0,0,0,-0.000374821,0,0,0,0,0,0,0,0.003611331,0,-7.16E-06,0,-0.000228152,0,-0.001868065,0,-0.003029453,0,0,0,0.011313984,0,0,0,3.03E-07,0,0,0,0,0,-0.000703655,-0.000837246,0,-0.000842497,0,0,0.000196475,0,0,-0.001688887,0,0,0,-0.00278872,0,-0.002093051,0,0,0,0.004392156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87031,1/1/2013,-0.0011217,0,0,0,0,0.015054454,0,0,-0.021075936,0,0,0,-0.00402053,-0.005553686,0,0.007493124,-0.002010238,0.00456762,0,0,0,0,-0.007801402,0,0,0,0,0,-0.009675764,-0.003655077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001569291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87055,1/1/2013,0.006009512,0,0,0.000171861,0,0,0,0,0.000160395,0,0,0,6.90E-05,0,0.000387984,-0.000329567,0.002767206,0,0,0,0,0,0,0,0,0,0,-0.000301412,0,0,-0.000509766,0,0,9.89E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003603807,0.003341071,-0.000155116,0,0,0,0,0,0.00105805,0,0,0,0,0,0,0,0,0.001513682,0,0,-0.000836911,0,0,0.000400286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87267,1/1/2013,0.013472886,0,0.008086008,0,0,0,0,0,0,0,0,0,0,0,-0.000268842,0.001617245,-0.003438905,-0.002411079,-0.002044658,-0.003738038,0,0,0,-0.000866622,0,0,0.002062721,-0.002307609,0,0,0,0,0.003105651,0,0,0,0,-0.003455867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005742144,0,0,-0.007941762,0.007804352,-0.003290314,0,0,0,0,0.00015667,0,0,0,0,0,0,0,0,0.002718098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87433,1/1/2013,0.00329486,0,0,-0.001928196,0,0.003380919,0,0.000543539,0,0,0,0,0,-0.001862411,0.000296948,0.002360683,0,-0.000578076,3.92E-05,0,0,0,0,0,0,0,0,-0.002325644,0,0,0,0,0,0,0.000529099,0,0,0,-0.003256022,0,0,0,0,0,0,0,0,0.001132449,0,-0.002608351,0,-0.000473582,0.000362269,0,0,0,0,0,0,0,0,1.65E-07,0,0,0,0,0,0,0,0,0,0.005999947,-0.000253491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87447,1/1/2013,0.007686023,0,0.002860085,0,0.002648903,0,0.000208094,0,0,0,0,0,3.12E-05,-0.002537785,0,0,0.001192402,-0.000345255,0,0,0,0,0,0,0,0,4.47E-06,-0.00199122,0.000807702,-0.000497951,0,0,0.000530503,0,0,0,0,0,0.001088975,0,7.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.001479463,0,0,0,0,0,0,0,0,0,-7.76E-05,0,0,0.001574328,-0.001170275,0,0.000129801,0,-0.000704601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88215,1/1/2013,0.009359364,0,0,0,0,0,0,0,0,0,0,0,5.81E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88216,1/1/2013,0.008699638,0,-0.000580917,0,0,0,0,0,0,0,0,0,0.000155755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000129415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88217,1/1/2013,0.009653035,0,0.002165045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88218,1/1/2013,0.010358708,0.002547173,0,0,0,0,0,0,0,0,0,0,0,0.0001822,0,-0.000289794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88219,1/1/2013,0.009453542,0,0.001490383,0,0,0,0,0,0,0,0,0,6.27E-07,0,0,0,0.000243517,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88220,1/1/2013,0.009366972,0,-0.000638092,0,0,0,0,0,0,0,0,0,0.000171085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000142153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88221,1/1/2013,0.009618382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88222,1/1/2013,0.009963053,0.003985321,0,0,0,0.002897465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88223,1/1/2013,0.009805472,0,0,0,0,0,0,0,0,0,0,0,6.23E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88225,1/1/2013,0.01032256,0,-0.001053986,0,0,0,0,0,0,0,0,0,0.000282594,0,-0.000160115,0,-0.001273175,-4.98E-05,-0.000172208,0,-0.000878,0,0,0,0,0,0,0,-0.000408558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88228,1/1/2013,0.011092619,0,0.008639745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20E-18,0,0,-0.000340399,-0.000301202,0,0,0,0,0,0,0,0,0.00101563,0,0,0,0,0,0,0,0,0,0.000400153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88229,1/1/2013,0.009515894,0.006603386,0,0,0,0.000653589,0,0,0,0,0,0,6.37E-07,6.84E-05,0,0,0.00011692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88291,1/1/2013,0.009148125,0.001439957,0,0,0,0,0,0,0,0,0,0,0,0,-0.000255813,0,3.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88292,1/1/2013,0.004609352,0,-0.001417755,0,0,-0.001144348,0,0,0,0,0,0,0.000680907,0.000476548,0,0,0.000364103,0,2.30E-05,0,0,0,0,0,0,0,-0.000514382,0,0,0.000888773,0.000462714,-0.000386469,-0.000495216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000563409,0,-0.000241729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025646,0,0,0,0,0,0,0,-8.71E-05,-0.00111181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88294,1/1/2013,0.009151529,0,0.004113536,0,-6.83E-06,0.004563766,0,-0.002258548,0,0,0,0,6.68E-05,0.002140689,-0.002255776,0,0.001786135,0.000878779,0,0,0,0,0,0,0,0,2.06E-06,0,0,0,0,0,0,0,8.59E-05,0,0,0,0,0,-0.000793654,0,0,0,0,0,0,0,-0.002195251,0.000953797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001154778,0,0.000338599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88295,1/1/2013,0.011604198,0.00113965,0,0,0,0.000148349,0,0,0,0,0,0,0,0,-0.000138005,0,0.000505043,0,0,0,0,0,0,0,0,0,0,4.07E-05,0,0,0,-5.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88296,1/1/2013,0.006568846,0,0,-0.000430029,0,0,0,0,0,0,0,0,3.93E-07,0,0.000273416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000223516,0.001116706,0,0,0,0,0.00073954,0,0,0,-0.000556747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167653,0.000197761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88297,1/1/2013,0.011003723,0,0.010567865,-0.001058384,0,0,0,0,0,0,0,0,0,0,0.000163705,0.000182538,-0.000279517,-0.000255123,0,-0.000385991,0,0,0,0,0,0,2.89E-06,0,0,-0.000140408,-0.00174661,0,0,-0.000143409,0,0,0,0,0,0.00157129,0,0,0,0,0,0,0.00106378,0,0,0.000804212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88299,1/1/2013,0.006832626,0,0,0,0,0,0,0,0,0,0,0,5.09E-18,0,0,0,0.000463809,0,0,0,0,0,0,0,0,0,0,0,0.000259105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88302,1/1/2013,0.009662341,0,0,0,0,0,0,0,0,0,0,0,4.13E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88311,1/1/2013,0.008724763,0,0.014657978,0,0,0,0,-0.000367444,0,0,0,0,2.66E-07,-0.000702379,0.000490953,0.000770233,-0.000881673,-2.67E-05,0,0,0.000454655,0.00039415,0,0,0,0,0.000266574,0,0,-0.002124389,-0.002605825,0,0,0,0.002690531,0,0,0,0,0.003992277,0,0,0,0,0,0,0.001223127,0,0,0,0,0.001847968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001676578,0,0,0,0,-0.000661906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88317,1/1/2013,0.004444119,0,-0.002198861,0,0,-0.001342574,0,0,0,0,0,0,0.000976882,0.00090476,0,0,0.000369311,0,0,0,-0.002049122,0,0.000658358,0,0,0,-0.000691379,0,0,0.000350054,9.85E-05,0,-0.00134331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001130059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88398,1/1/2013,0.010508504,0.001937898,-0.001024929,0,0,0,0,0,0,0,0,0,0,0.000209577,0,-0.000365529,0,-3.93E-05,0,0.000516064,0,0,0,0,0,0,-0.000112148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88399,1/1/2013,0.009475155,0.005980859,0.003184566,0,0,0,0,0,0,0,0,0,6.24E-06,0,-8.79E-05,0,0,0,0,0,0,0,0,0,0,0,3.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88401,1/1/2013,0.01037141,0.004587151,-0.000144357,0,0,0.001637142,0,0,0,0,0,0,0,0,0,-1.89E-05,-0.000152477,0,0,0,0,0,0,0,0,0,-0.000640933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88402,1/1/2013,0.009569197,0,0.001591795,0,0,0,0,0,0,0,0,0,9.72E-07,0,0,0,0.000306873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88404,1/1/2013,0.010423597,0.003093913,0,0,0,0,0,0,0,0,0,0,4.82E-07,0.000255783,-0.000140696,-2.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88406,1/1/2013,0.009415326,0.006579623,0.002073646,0,0,0.000755351,0,0,0,0,0,0,6.60E-09,0,-0.000304675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88407,1/1/2013,0.009293415,0.006669701,0,0,0,0,0,0,0,0,0,0,0,0.000262393,0,0,4.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88488,1/1/2013,0.0069624,-0.000600563,0,0,0,0,0,0,0,0,0,0,0.000146969,-0.000129869,0,0.000309466,-0.000277593,0,0,-0.000123703,-0.000976226,0,0,0,0,0,0,0,0,0.000997616,-0.000141164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88590,1/1/2013,0.007845676,0,0,0,0,0,0.00045909,0.001529037,0,0,0,0,0.000447902,8.65E-05,0,0,-0.00295939,0,0,0,0,0,0,0,-0.001611025,0,0,0,0,-0.002176891,0.006263634,0,0,0,0,0,0,-0.003247863,0.001290684,0.002371377,0,0,0,0,0.000247324,-0.005025613,0,0,0,0.001029683,-0.000424513,0.000273224,0,0.001576249,3.64E-05,0,0.001963077,-0.000109811,0,0,0,7.05E-05,0,0,0.00484857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88607,1/1/2013,0.010701914,0.006331809,-0.000483207,0,0,0,0,0,0,0,0,0,0,7.82E-05,0,-0.000474184,0,0,0,0.000287451,0,0,0,0,0,0,-1.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000351257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88608,1/1/2013,0.010144248,0.004002317,0.001684267,0,0,0.001485483,0,-0.00057701,0,0,0,0,0,0,-0.000336977,0,0,2.49E-05,-0.000214461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88609,1/1/2013,0.009523615,0,0,0,0,0,0,0,0,0,0,0,1.18E-17,-0.000266124,0,0.000280146,0,-7.31E-05,0,0,0,0,0,0,0,0,0,0,0.001004452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88678,1/1/2013,0.009756704,0,0,0,0,0,0,0,0,0,0,0,5.33E-18,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
